cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-color,stem-height,stem-width,stem-color,has-ring,habitat,season
6.43,x,w,FALSE,w,3.63,9.98,w,FALSE,d,a
2.85,b,n,FALSE,k,9.93,4.91,w,TRUE,g,u
2.2,o,g,FALSE,f,2.81,10.8,n,FALSE,d,u
14.7,x,n,TRUE,w,9.5,16.38,w,TRUE,d,u
6.32,x,n,FALSE,n,6.08,7.4,n,FALSE,d,w
13.88,f,g,FALSE,y,2.63,17.8,w,FALSE,d,a
5.88,x,n,FALSE,y,6.32,12,n,FALSE,g,u
6.06,x,n,FALSE,w,7.61,10.03,n,FALSE,l,a
11.6,x,l,FALSE,w,6.51,16.33,w,FALSE,d,u
9.99,f,w,FALSE,w,19.76,13.03,w,TRUE,u,a
3.04,o,g,FALSE,f,0,0,f,FALSE,d,s
7.23,x,y,FALSE,f,4.57,11.77,y,FALSE,d,u
1.36,c,n,FALSE,g,4.84,1.51,g,FALSE,l,u
1.12,x,y,FALSE,f,2.81,4.59,y,FALSE,d,a
7.67,x,g,TRUE,g,12.09,25.29,w,FALSE,d,a
3.6,x,n,FALSE,n,4.05,9.79,y,FALSE,d,a
4.5,x,w,FALSE,w,8.52,10.5,n,TRUE,d,u
10.07,f,b,FALSE,b,4.86,21.05,w,TRUE,d,a
6.47,f,w,FALSE,p,4.8,12.13,w,TRUE,g,a
13.55,s,n,FALSE,w,8.04,25.47,w,FALSE,l,w
7.39,s,b,FALSE,o,6.68,12.25,w,FALSE,m,a
6.56,x,g,FALSE,n,6.67,5.79,w,TRUE,d,w
6.78,s,n,FALSE,w,5.72,8.56,w,FALSE,l,a
3.37,b,n,FALSE,w,4.81,2.91,y,FALSE,g,a
11.13,x,n,FALSE,w,8.49,26.45,w,FALSE,l,a
11.66,x,n,TRUE,y,8.96,23.1,n,FALSE,d,u
9.03,s,g,FALSE,g,7.23,20.76,u,FALSE,g,a
7.37,f,y,FALSE,w,6.04,15.4,g,FALSE,d,a
11.28,x,e,FALSE,w,7.8,28.41,n,TRUE,d,w
8.38,x,y,FALSE,y,7.78,15.9,y,TRUE,d,a
16.02,x,w,FALSE,y,6.42,22.95,w,FALSE,d,a
1.17,b,n,FALSE,k,3.08,2.47,n,TRUE,g,u
7,s,r,TRUE,g,4.64,12.81,g,FALSE,d,u
7.26,x,n,FALSE,p,6.46,10.58,n,FALSE,d,a
7.68,x,g,FALSE,g,6.02,17.61,u,FALSE,g,w
18.62,f,n,FALSE,k,6.87,24.7,w,FALSE,d,w
4.34,x,n,FALSE,w,3.8,5.56,w,FALSE,d,a
6.4,s,w,FALSE,p,3.48,7.99,w,FALSE,g,a
11.97,x,n,TRUE,y,8.29,22.64,n,FALSE,d,u
14.05,x,e,FALSE,n,13.95,33.45,w,FALSE,d,a
5.94,x,n,FALSE,w,12.68,12.49,w,FALSE,d,u
5.86,f,n,FALSE,w,6.46,9.61,n,FALSE,l,w
7.02,x,n,FALSE,y,6.12,11.62,n,FALSE,d,a
12.44,x,l,FALSE,w,7.92,24.24,w,FALSE,d,u
11.04,x,n,FALSE,y,12.24,12.36,y,TRUE,d,u
7.18,s,n,TRUE,y,6.45,9.59,n,FALSE,d,a
1.46,x,g,FALSE,g,4.93,2.73,w,FALSE,g,w
4.19,b,n,FALSE,g,5.69,3.45,g,FALSE,d,u
4.74,f,g,FALSE,g,3.82,6.83,w,FALSE,d,u
1.08,p,g,FALSE,g,3.29,1.67,w,FALSE,d,a
5.13,x,n,FALSE,n,7.86,9.48,n,TRUE,d,s
11.36,x,n,TRUE,p,9.01,17.48,w,TRUE,d,a
1.58,c,n,FALSE,g,4.51,1.34,g,FALSE,l,a
6.85,x,g,FALSE,n,6.6,6.49,g,TRUE,d,w
7.85,f,n,FALSE,w,9.32,14.73,n,TRUE,d,a
6.31,f,w,FALSE,n,4.55,12.27,w,TRUE,g,u
8.84,f,y,FALSE,w,8.7,15.31,n,TRUE,d,a
12.92,x,n,TRUE,n,12,17.94,w,TRUE,m,u
3.72,f,y,FALSE,n,6.7,4.05,w,FALSE,d,a
6.81,f,n,FALSE,w,7.26,17.89,w,FALSE,d,a
6.31,x,w,FALSE,w,3.4,8.84,w,FALSE,g,a
47.61,o,y,FALSE,y,6.31,34.77,k,FALSE,d,s
6.09,x,n,FALSE,n,5,5.17,n,TRUE,d,w
3.97,b,w,FALSE,w,4.64,3.08,y,FALSE,g,a
10.34,f,n,FALSE,w,7.22,11.83,n,FALSE,d,u
10.87,p,n,TRUE,n,8.99,16.78,w,TRUE,m,a
8.25,f,e,FALSE,w,6.66,23.55,n,TRUE,d,w
1.56,x,y,FALSE,w,6.47,1.69,y,FALSE,d,u
17.43,x,n,TRUE,e,11.19,32.18,y,FALSE,d,u
2.09,f,n,FALSE,p,6.65,3.49,n,FALSE,h,u
6.53,x,w,FALSE,p,3.63,10.82,w,FALSE,g,a
12.02,f,w,FALSE,y,2.7,15.37,w,FALSE,d,a
8.67,s,p,TRUE,o,6.27,16.19,w,FALSE,d,u
16.5,x,o,FALSE,w,13.62,31.68,w,FALSE,d,a
9.34,x,n,TRUE,y,6.21,16.98,n,TRUE,d,u
7.72,x,w,FALSE,w,5.99,31.1,w,FALSE,m,u
10.72,x,y,FALSE,n,7.57,20.23,n,FALSE,d,u
9.73,s,w,TRUE,p,6.15,23.86,w,FALSE,d,u
5.78,c,n,FALSE,f,6.95,21.91,n,FALSE,l,s
10.18,s,w,TRUE,y,5.92,22.58,w,FALSE,d,a
5.65,x,y,FALSE,y,5.65,12.12,y,FALSE,d,a
4.66,f,w,FALSE,n,6.19,3.36,w,FALSE,d,a
3.5,s,y,FALSE,f,5.69,6.79,o,FALSE,d,a
8.85,x,n,FALSE,w,5.57,9.72,n,FALSE,d,s
5.21,f,n,FALSE,g,6.99,4.36,w,FALSE,d,a
8.39,p,w,FALSE,p,15.99,16.96,w,FALSE,d,a
5.31,f,n,FALSE,w,6.43,9.89,n,FALSE,l,a
9.52,x,n,FALSE,y,9.06,14.2,n,FALSE,d,u
2.41,c,w,FALSE,w,4.03,3.65,w,FALSE,p,u
4.9,x,w,FALSE,w,5.76,12.55,y,TRUE,d,a
2.76,x,w,FALSE,w,3.1,5.5,w,FALSE,g,a
5.47,x,n,FALSE,n,5.56,4.95,g,TRUE,d,w
9.93,p,n,FALSE,w,10.23,42.08,n,FALSE,d,u
6.73,x,y,FALSE,w,6.12,22.8,n,TRUE,d,a
15.24,x,n,TRUE,w,9.12,17.53,w,TRUE,d,u
8.42,p,n,TRUE,p,8.56,16.63,w,TRUE,l,a
4.22,f,n,FALSE,p,3.83,11.03,w,TRUE,w,a
7.5,f,y,FALSE,w,6.32,15.78,g,FALSE,d,a
15.71,x,g,FALSE,w,8.85,26.19,w,FALSE,l,a
3.99,x,w,FALSE,n,7.41,7.23,n,TRUE,d,a
6.11,x,n,FALSE,w,5.25,10.12,n,FALSE,d,a
2.88,s,n,FALSE,f,6.02,6.92,y,FALSE,d,a
9.12,f,w,FALSE,w,2.78,16.86,w,FALSE,d,w
12.11,f,b,FALSE,w,2.55,14.97,w,FALSE,d,a
9.88,x,n,TRUE,y,5.92,21.16,n,FALSE,d,a
4.81,s,n,FALSE,f,7.33,45.08,n,FALSE,d,u
1.44,c,n,FALSE,g,5.17,1.59,g,FALSE,d,a
3.78,x,e,FALSE,o,4.37,6.41,e,FALSE,g,w
5.13,b,k,FALSE,g,5.17,10.84,g,FALSE,d,a
4.19,s,y,FALSE,f,6.64,9.11,y,FALSE,d,a
4.43,s,u,TRUE,p,5.28,7,g,FALSE,d,a
2.84,x,e,FALSE,e,4.42,6.26,e,FALSE,g,a
8.67,f,b,FALSE,b,4.14,16.85,w,TRUE,d,a
12.32,x,n,TRUE,w,11.29,20.35,w,TRUE,d,a
8.05,x,n,FALSE,w,6.81,13.15,g,FALSE,d,a
12.91,x,n,TRUE,y,9.68,24.39,n,FALSE,d,u
6.83,x,y,FALSE,w,6.41,15.09,g,FALSE,d,a
2.84,x,n,FALSE,e,4.35,9.11,y,FALSE,d,a
5.39,f,o,FALSE,y,7.75,5.68,o,FALSE,d,a
3.97,x,o,FALSE,n,4.1,9.48,n,FALSE,d,a
4.26,x,y,FALSE,u,6.43,3.6,w,FALSE,d,u
11.65,s,g,FALSE,b,8.17,19.17,b,FALSE,l,a
1.53,x,n,FALSE,k,5.49,2.46,w,FALSE,d,a
4.47,x,g,FALSE,n,5.5,4.47,w,TRUE,d,w
6.67,x,n,FALSE,p,4.51,12.27,w,TRUE,w,u
3.67,s,p,TRUE,p,5.3,6.98,g,FALSE,d,u
1.27,x,e,TRUE,p,5.89,1.06,n,FALSE,h,a
7.86,f,g,FALSE,p,6.91,18.75,u,FALSE,d,a
4.71,x,r,FALSE,r,6.56,7.53,r,FALSE,l,a
7.5,x,g,FALSE,n,6.3,5.97,g,TRUE,d,w
7.2,x,n,FALSE,p,6.05,9.94,n,FALSE,d,u
7.9,f,n,FALSE,w,6.2,11.11,w,FALSE,g,a
2.87,s,u,FALSE,u,4.27,4.55,u,FALSE,l,a
6.29,x,n,FALSE,y,6.76,11.89,n,FALSE,g,a
10.18,x,n,TRUE,n,8.2,18.69,n,TRUE,d,a
7.04,x,y,FALSE,y,7.46,14.27,y,TRUE,d,u
11.23,f,n,FALSE,w,6.62,25.17,n,TRUE,d,a
9.4,f,g,FALSE,g,7.26,20.7,u,FALSE,d,w
5.5,x,g,TRUE,g,9.59,22.52,w,FALSE,d,u
9.67,x,n,FALSE,w,6.59,9.95,n,FALSE,d,a
1.06,b,g,FALSE,g,3.16,1.56,w,FALSE,d,w
2.88,x,w,FALSE,w,2.24,4.92,w,FALSE,m,a
9.13,x,y,FALSE,w,6.99,26.36,n,TRUE,d,a
6,x,w,FALSE,w,6.09,12.5,w,TRUE,d,a
4.39,x,n,FALSE,w,4.75,5.13,n,TRUE,d,u
10.34,x,n,TRUE,y,8.16,21.48,n,FALSE,d,a
3.21,s,w,FALSE,w,3.23,2.28,w,FALSE,g,u
4.27,x,w,FALSE,n,4.74,11.4,w,TRUE,g,a
7.15,x,n,TRUE,y,7.77,15.78,y,FALSE,d,a
1.97,f,n,FALSE,p,5.65,3.59,n,FALSE,h,u
9.52,o,e,FALSE,f,3.01,23.49,n,FALSE,d,s
12.33,x,y,FALSE,w,9.21,18.23,n,TRUE,d,w
5.63,s,y,FALSE,f,6.26,15.89,y,FALSE,d,u
2.83,s,n,FALSE,p,6.12,3.56,n,FALSE,l,a
2.25,x,u,FALSE,w,5.7,4.19,w,FALSE,d,u
7,b,n,FALSE,k,10.6,13.78,w,TRUE,g,s
4.56,f,y,FALSE,f,5.39,12.65,y,FALSE,d,a
39.79,o,y,FALSE,y,4.53,32.07,k,FALSE,d,u
8.49,x,n,FALSE,w,7.82,10.45,n,FALSE,d,s
3.46,x,w,FALSE,n,7.37,7.85,n,TRUE,g,u
6.24,s,n,FALSE,w,5.01,7.99,w,FALSE,h,u
6.74,f,w,FALSE,w,6.62,26.73,w,FALSE,d,s
3.26,f,n,FALSE,k,5.29,6.38,w,FALSE,d,u
15.03,s,n,FALSE,k,7.46,22.84,w,FALSE,d,w
3.32,f,w,FALSE,w,3,4.97,w,FALSE,m,w
10.67,x,y,FALSE,w,6.55,24.3,n,TRUE,d,w
10.16,x,y,FALSE,w,6.48,22.28,w,FALSE,d,u
3.08,b,w,FALSE,w,4.54,2.82,y,FALSE,g,u
15.28,p,n,FALSE,y,14.49,60.52,n,FALSE,d,a
1.67,s,n,FALSE,p,4.94,2.74,n,FALSE,h,u
7.58,x,n,FALSE,y,5.8,10.92,n,FALSE,h,a
1.48,x,n,FALSE,k,4.6,2.28,w,FALSE,g,w
7.13,p,w,FALSE,n,6.07,14.39,w,TRUE,m,a
1.48,f,n,FALSE,k,5.02,2.45,w,FALSE,g,s
12.66,x,n,FALSE,w,8.46,24.34,w,FALSE,l,a
10.6,s,p,TRUE,o,6.94,18,w,FALSE,d,u
1.45,x,y,FALSE,w,5.92,1.73,y,FALSE,g,a
4.13,b,n,FALSE,g,5.02,2.99,g,FALSE,d,s
10.66,f,g,FALSE,u,7.33,18.59,u,FALSE,d,a
8.33,p,g,FALSE,w,8.52,13.96,w,FALSE,d,u
5.3,x,w,FALSE,r,6.44,7.67,r,FALSE,d,a
1.61,x,y,FALSE,w,6.95,2.51,y,FALSE,h,u
12.76,x,n,TRUE,y,9.95,24.37,n,FALSE,d,u
5.71,x,y,TRUE,y,6.47,13.87,w,FALSE,d,a
17.27,f,n,FALSE,y,7.07,22.49,w,FALSE,d,a
10.03,f,b,FALSE,b,5.07,19.92,w,TRUE,d,a
2.28,s,n,FALSE,p,8.1,3.73,n,FALSE,h,a
9.86,x,y,FALSE,y,6.99,14.23,y,TRUE,d,u
4.11,b,n,FALSE,w,4.87,3.32,y,FALSE,g,a
6.46,p,w,FALSE,k,5.58,12.86,w,TRUE,g,a
8.59,x,y,FALSE,w,5.98,14.08,w,FALSE,d,a
14.03,s,w,TRUE,w,7.05,26.39,w,FALSE,d,a
1.34,b,w,FALSE,g,2.89,1.42,w,FALSE,d,a
4.21,f,y,FALSE,u,6.56,4.03,w,FALSE,d,u
6.2,x,n,TRUE,y,6.38,14.49,y,FALSE,d,a
12.8,s,g,TRUE,n,5.13,25.78,r,FALSE,l,a
1.56,x,n,FALSE,w,5.36,1.74,y,FALSE,h,a
10.58,f,w,FALSE,w,16.27,12.79,w,TRUE,u,a
7.46,x,k,FALSE,w,4.74,16.54,w,FALSE,d,u
11.49,f,b,FALSE,b,5.24,22.78,w,TRUE,d,a
4.73,f,n,FALSE,w,7.57,4.99,n,FALSE,d,w
4.34,f,n,FALSE,o,6.03,8.21,w,FALSE,d,a
5.11,x,y,FALSE,w,7.3,4.47,w,FALSE,d,a
8.28,f,p,FALSE,p,4.96,10.05,p,FALSE,d,w
8.53,f,r,FALSE,y,7,11.72,w,FALSE,d,u
7.81,x,y,TRUE,y,5.96,13.12,e,FALSE,d,u
1.54,s,n,FALSE,p,6.01,2.06,n,FALSE,h,a
3.75,f,n,FALSE,n,6.18,3.47,w,FALSE,d,a
11.23,s,r,FALSE,n,8.08,23.22,w,FALSE,d,w
10.44,x,n,TRUE,w,11.91,19.98,w,TRUE,d,a
4,x,y,FALSE,o,4.2,7.88,w,FALSE,d,u
3.51,x,n,FALSE,n,5.6,6.56,w,FALSE,d,u
6.72,x,n,FALSE,g,4.75,7.13,n,FALSE,d,a
8.63,x,n,TRUE,y,7.06,17.66,n,TRUE,d,u
1.41,x,g,FALSE,g,4.59,2.27,w,FALSE,d,u
12.43,s,w,TRUE,y,6.45,26.64,w,FALSE,d,a
3.74,x,o,FALSE,o,4.73,6.57,e,FALSE,m,u
3.58,f,w,FALSE,w,3.63,6.76,w,FALSE,m,a
1.5,f,n,FALSE,p,3.59,2.81,n,FALSE,l,u
14.3,s,n,FALSE,y,5.1,30.4,k,FALSE,d,u
7.67,x,e,FALSE,w,7.6,20.81,w,FALSE,d,u
5.52,s,u,FALSE,w,4.81,8.67,y,FALSE,d,u
3.84,x,p,FALSE,e,4.92,6.1,e,FALSE,m,w
9.49,x,n,FALSE,p,7.29,10.56,n,FALSE,d,s
7.01,x,g,TRUE,g,12.57,26.55,w,FALSE,d,a
18.71,f,k,FALSE,y,6.55,23.33,w,FALSE,d,w
4.67,x,y,FALSE,y,3.96,8.66,w,FALSE,d,a
6.35,f,e,FALSE,w,7.54,17.17,w,FALSE,d,a
4.29,s,o,FALSE,o,3.09,5.96,y,FALSE,h,u
10.41,x,n,TRUE,y,7.41,22.65,n,FALSE,d,u
4.76,x,n,FALSE,n,6.3,4.83,w,TRUE,d,u
4.48,x,n,FALSE,n,8.38,10.5,w,TRUE,d,s
2.99,s,n,FALSE,p,6.31,3.51,n,FALSE,l,a
6.71,f,n,FALSE,y,6.91,21.5,w,FALSE,d,u
0.92,c,n,TRUE,w,5.07,0.83,n,FALSE,d,u
9.02,p,n,FALSE,w,7.62,15.13,g,FALSE,g,a
4.66,f,n,FALSE,w,5.93,3.87,w,FALSE,d,u
13.23,f,l,FALSE,w,2.4,12.86,w,FALSE,d,w
6.59,x,w,FALSE,p,3.03,8.27,w,FALSE,g,a
0.91,f,n,TRUE,w,6.12,1.2,n,FALSE,h,a
3.22,s,y,FALSE,f,6.36,8.19,o,FALSE,d,a
2.91,b,w,FALSE,w,3.79,2.32,y,FALSE,g,u
5.72,s,o,FALSE,o,5.21,11.36,w,FALSE,d,w
9.03,f,r,FALSE,y,7.03,11.66,w,FALSE,d,u
10.84,f,w,FALSE,w,2.16,11.6,w,FALSE,d,w
6.51,f,n,FALSE,w,7.95,11.67,n,FALSE,l,w
7.78,s,y,TRUE,o,4.52,11.48,w,TRUE,d,a
11.08,x,n,TRUE,y,8.24,23.09,n,FALSE,d,a
9.69,f,n,FALSE,g,5.47,21.3,u,FALSE,d,a
4.36,x,n,FALSE,o,6.3,8,o,FALSE,d,w
15.65,x,n,TRUE,w,10.01,18.11,w,TRUE,g,a
17.94,x,w,FALSE,k,7.82,23.7,w,FALSE,d,u
7.9,x,n,FALSE,y,7.77,12.63,n,FALSE,d,a
6.57,x,n,FALSE,w,5.63,9.86,n,FALSE,d,a
1.57,x,g,FALSE,k,5.33,2.71,w,FALSE,g,u
11.61,p,w,FALSE,w,18.95,12.68,w,TRUE,d,a
6.58,x,y,FALSE,y,7.2,14.57,y,TRUE,d,u
6.67,x,n,TRUE,g,12.29,26.95,w,FALSE,d,u
17.27,x,n,FALSE,w,19.99,73.54,n,FALSE,d,a
5.78,x,y,FALSE,f,4.57,12.59,y,FALSE,d,u
4.84,f,y,FALSE,n,3.49,6.02,n,TRUE,d,u
15.35,s,n,FALSE,w,8.77,26.28,w,FALSE,d,a
9.45,x,y,FALSE,w,5.87,20.83,n,TRUE,d,w
10.76,f,w,FALSE,y,2.53,15.16,w,FALSE,d,w
1.13,c,e,TRUE,p,5.45,1.01,n,FALSE,h,u
6.82,f,n,FALSE,n,8.25,12.56,n,FALSE,d,a
6.54,x,y,TRUE,y,7.29,12.67,w,FALSE,d,u
4.51,x,b,FALSE,w,6.8,10.42,n,FALSE,l,a
6.98,x,n,FALSE,p,6.87,10.54,n,FALSE,d,u
1.71,x,n,FALSE,n,5.19,2.63,n,FALSE,g,u
3.48,x,w,FALSE,w,3.65,5.49,w,FALSE,g,w
13.58,f,w,TRUE,g,8.96,16.87,w,TRUE,m,u
4.23,x,p,FALSE,e,4.8,6.49,o,FALSE,m,w
5.67,s,o,FALSE,y,3.96,6.68,y,FALSE,d,a
5.55,b,g,FALSE,w,5.05,10.14,g,FALSE,d,a
4.51,x,w,FALSE,u,6.42,3.89,w,FALSE,d,a
10.12,x,n,TRUE,p,9.04,18.88,w,TRUE,d,a
9.7,f,e,FALSE,w,8.58,15.22,n,TRUE,d,a
2.97,f,n,TRUE,p,4.69,6.21,g,FALSE,d,u
5.55,x,y,FALSE,y,6.81,8.41,o,FALSE,g,u
12.82,f,n,FALSE,w,8.74,25.92,w,FALSE,l,a
3.35,f,n,FALSE,k,5.79,5.78,w,FALSE,d,u
9.65,x,y,FALSE,w,6.56,19.85,w,FALSE,d,u
17.55,x,g,FALSE,p,7.6,17.54,n,FALSE,d,a
10.14,s,l,FALSE,b,7.46,20.54,b,FALSE,d,a
8.86,x,o,FALSE,o,12.17,21.22,y,TRUE,d,w
6.94,x,y,TRUE,y,6.78,16.48,y,FALSE,d,u
1.53,x,y,FALSE,w,5.57,1.77,y,FALSE,d,u
6.13,x,b,FALSE,o,6.3,13.01,w,FALSE,g,w
3.76,b,n,FALSE,w,6.16,4.7,w,FALSE,d,a
2.67,f,n,FALSE,p,5.68,3.13,n,FALSE,h,u
9.27,x,y,FALSE,w,7.08,17.97,w,FALSE,d,a
5.91,x,g,FALSE,n,6.42,5.47,g,TRUE,d,u
6.15,c,n,FALSE,w,12.56,12.68,n,FALSE,d,u
6.18,x,g,FALSE,n,6.73,6.48,w,TRUE,d,w
1.08,p,g,FALSE,g,3.14,1.71,w,FALSE,d,w
6.14,f,k,FALSE,g,5.5,9.72,g,FALSE,d,u
10.78,s,w,TRUE,o,6.52,17.62,w,FALSE,d,u
7.86,s,w,FALSE,p,3.53,10.93,w,FALSE,d,a
3.82,s,e,TRUE,b,4.58,4.89,e,FALSE,d,u
3.61,f,n,FALSE,n,6.73,7.08,w,FALSE,d,u
8.39,x,k,FALSE,w,4.69,15.78,w,FALSE,d,u
7.18,f,k,FALSE,w,3.88,13.85,w,FALSE,d,u
8.71,x,r,FALSE,w,11.42,16.68,w,TRUE,d,u
3.23,f,n,FALSE,w,3.91,2.86,n,FALSE,d,u
16.85,p,n,FALSE,w,23.42,19.27,n,TRUE,d,a
9.17,x,n,FALSE,w,10.02,32.1,w,FALSE,d,u
11.35,s,p,TRUE,o,6.89,18.33,w,FALSE,d,a
9.31,x,y,FALSE,w,7.24,26.3,n,TRUE,d,w
3.11,f,n,FALSE,k,4.97,6.14,w,FALSE,d,u
7.6,s,g,FALSE,p,5.98,19.76,u,FALSE,g,w
8.18,f,n,FALSE,p,4.5,12.54,w,TRUE,w,a
0.78,x,n,FALSE,p,3.75,0.96,k,FALSE,d,s
4.02,x,o,FALSE,n,4.55,9.48,e,FALSE,d,a
11.82,f,b,FALSE,b,5.32,23.04,w,TRUE,d,a
5.02,f,n,FALSE,w,7.64,10.4,n,FALSE,l,w
1.12,b,w,FALSE,g,3.1,1.5,w,FALSE,d,w
11.93,x,n,TRUE,y,7.42,21.39,n,FALSE,d,u
8.95,o,n,FALSE,w,3.25,21.1,n,FALSE,d,u
46.42,o,y,FALSE,y,6.79,32.3,n,FALSE,d,s
6.83,x,y,FALSE,w,6.23,12.77,y,TRUE,d,a
8.06,x,w,FALSE,w,3.67,9.6,w,FALSE,d,a
2.99,b,n,FALSE,n,6.98,2.9,w,FALSE,d,a
7.74,f,w,FALSE,k,20.74,12.64,w,TRUE,g,a
18.14,x,o,FALSE,w,16.34,33.72,w,FALSE,d,u
6.04,f,r,FALSE,y,5.85,8.93,w,FALSE,d,u
5.87,x,y,FALSE,y,6.71,13.81,y,TRUE,d,a
3.98,b,n,FALSE,w,4.01,2.98,y,FALSE,g,u
7.34,x,n,TRUE,r,5.31,12.96,e,FALSE,d,u
12.39,x,n,TRUE,y,10.29,23.11,n,FALSE,d,a
5.98,p,w,FALSE,n,4.36,11.57,w,TRUE,g,a
5.78,x,b,FALSE,w,6.54,9.48,n,FALSE,l,a
5.12,x,n,FALSE,n,4.71,5.21,n,TRUE,d,w
4.05,x,n,FALSE,n,7.19,6.59,w,FALSE,d,u
8.99,s,y,FALSE,w,6.06,13.96,w,FALSE,d,u
3.37,f,n,FALSE,p,6.52,3.78,n,FALSE,l,a
0.78,p,w,FALSE,g,2.8,1.37,w,FALSE,d,a
10.03,s,p,TRUE,o,6.27,18.25,w,FALSE,d,u
5.51,o,n,FALSE,f,7.94,51.44,n,FALSE,l,w
10.73,s,o,TRUE,o,6.59,17.54,w,FALSE,d,u
10.2,p,n,TRUE,p,8.97,16.75,w,TRUE,d,a
9.6,f,w,FALSE,k,17.84,11.12,w,TRUE,u,s
7.85,x,w,FALSE,w,8.34,34.33,w,FALSE,m,u
8.25,p,g,FALSE,w,7.31,13.97,g,FALSE,d,a
6.98,x,y,TRUE,y,6.14,13.94,y,FALSE,d,a
5.89,x,n,FALSE,n,6.76,5.81,n,TRUE,d,u
4.64,f,y,FALSE,n,6.23,3.73,w,FALSE,d,a
3.53,x,e,FALSE,o,4.21,5.9,e,FALSE,g,w
0.62,x,o,FALSE,y,3.4,0.72,w,FALSE,d,a
9.14,p,n,FALSE,w,7.17,13.94,w,FALSE,d,u
14.46,x,w,TRUE,g,10.24,17.56,w,TRUE,m,a
11.12,f,n,FALSE,g,7.05,20.52,u,FALSE,d,a
1.3,x,g,FALSE,g,5.07,2.57,w,FALSE,g,u
4.74,x,l,FALSE,r,5.59,7.59,w,FALSE,l,a
7.73,x,n,FALSE,n,4.33,12.58,w,TRUE,w,u
4.42,x,w,FALSE,r,7.09,8.83,r,FALSE,l,u
4.75,x,n,FALSE,n,7.56,8.47,w,TRUE,g,a
3.73,b,n,FALSE,g,5.75,3.11,g,FALSE,d,w
7.33,x,w,FALSE,p,6.49,14.98,w,TRUE,g,a
17.49,x,n,FALSE,w,8.96,26.08,w,FALSE,d,a
3.05,b,n,FALSE,k,5.34,2.82,w,FALSE,d,a
6.71,f,w,FALSE,p,4.74,11.63,w,TRUE,m,a
12.88,f,g,FALSE,w,2.62,16.94,w,FALSE,d,a
3.31,x,y,FALSE,y,3.61,8.92,w,FALSE,d,a
10.32,x,n,TRUE,y,9.03,22.87,n,FALSE,d,u
6.99,x,y,TRUE,y,7,16.3,w,FALSE,d,a
6.9,x,n,FALSE,w,5.83,10.3,n,FALSE,d,a
7.28,x,n,FALSE,n,4.26,11.92,w,TRUE,w,u
15.67,f,w,FALSE,w,24.9,16.69,n,TRUE,d,u
4.81,x,n,FALSE,n,5.39,5.79,n,TRUE,d,w
11.39,f,y,FALSE,w,10.61,17.45,n,TRUE,d,w
6.69,x,n,FALSE,w,5.44,8.72,n,FALSE,d,s
1.65,x,y,FALSE,w,5.68,2.01,y,FALSE,g,a
9.63,x,n,TRUE,g,13.83,27.5,w,FALSE,d,a
9.87,x,n,TRUE,n,6.99,17.16,n,TRUE,d,a
6.29,c,n,FALSE,w,12.7,12.55,n,FALSE,d,a
10.35,x,n,TRUE,y,8.65,18.22,n,TRUE,d,a
7.6,x,y,TRUE,y,6.94,12.92,y,FALSE,d,a
47.3,o,y,FALSE,y,7.81,40.98,k,FALSE,d,s
3.13,x,o,FALSE,n,4.22,4.94,n,TRUE,d,w
8.41,x,n,TRUE,n,8.49,16.81,n,TRUE,d,a
11.58,x,l,FALSE,w,7.87,21.19,w,FALSE,d,u
8.42,x,y,FALSE,y,8.06,15.53,y,TRUE,d,u
4.13,c,n,FALSE,f,5.65,18.44,n,FALSE,l,s
2.91,x,n,FALSE,w,4.76,3.41,n,TRUE,g,u
3.93,s,n,FALSE,n,2.73,4.55,n,TRUE,d,u
18.05,f,k,FALSE,y,8.05,23.9,w,FALSE,d,u
4.12,x,l,FALSE,r,5.82,7.84,w,FALSE,d,a
17.07,f,k,FALSE,k,7.16,19.99,w,FALSE,d,a
13.81,s,n,FALSE,w,9.36,26.39,w,FALSE,l,a
8.56,x,y,FALSE,w,8.23,13.39,n,TRUE,d,u
16.23,x,n,FALSE,y,14.97,81.08,n,FALSE,d,a
6.58,s,n,FALSE,b,7.37,20.91,u,FALSE,d,a
7.95,x,y,TRUE,y,6.43,13.32,e,FALSE,d,a
5.11,p,g,FALSE,f,5.47,19.36,n,FALSE,d,s
1.58,x,n,FALSE,n,5.04,1.65,n,FALSE,d,w
2.61,x,n,FALSE,p,8.37,2.58,w,FALSE,d,u
7.44,f,b,FALSE,b,5.94,12.23,w,FALSE,d,w
11.46,f,w,FALSE,p,26,14.28,w,TRUE,u,a
8.16,x,y,FALSE,w,6.58,16.36,g,FALSE,d,w
2.23,x,u,FALSE,u,5.43,4.87,w,FALSE,d,u
9.18,f,w,FALSE,w,7.28,30.67,w,FALSE,d,s
4.07,f,n,FALSE,n,6.71,6.79,w,FALSE,d,a
7.72,f,n,FALSE,p,4.27,12.73,w,TRUE,w,u
8.21,s,o,TRUE,o,5.71,16.42,w,FALSE,d,a
5.12,c,n,FALSE,w,11.26,10.46,n,FALSE,d,u
3.26,x,w,FALSE,w,4.08,6.08,w,FALSE,m,w
5.73,x,n,FALSE,w,6.32,9.1,n,FALSE,l,w
10.43,f,g,FALSE,y,2.32,14.6,w,FALSE,d,w
0.6,f,o,FALSE,o,4.07,0.87,y,FALSE,g,a
